Srbija|Bosna|15000|128
Srbija|Bugarska|26000|128
Srbija|Hrvatska|13299|128
srbija|bosna|120|128
Srbija|Bosna|1200|128
Srbija|Bosna|1500|78
Srbija|Bugarska|200|120
sdas|da|0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
||0|5.0398e+007
